[2026-07-08 11:42:39.930] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:43:04.547] STM32 |  -> 0
[2026-07-08 11:43:04.567] STM32 | [LINE]: OK
[2026-07-08 11:43:04.586] STM32 | [LINE]: +CSQ: 24,99
[2026-07-08 11:43:04.626] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:43:04.627] STM32 |  -> 0
[2026-07-08 11:43:04.657] STM32 | [LINE]: OK
[2026-07-08 11:43:04.682] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:43:04.734] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:43:04.734] STM32 |  -> 0
[2026-07-08 11:43:04.754] STM32 | [LINE]: OK
[2026-07-08 11:43:04.774] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:43:04.795] STM32 |  -> 0
[2026-07-08 11:43:04.815] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:43:04.835] STM32 | [LINE]: OK
[2026-07-08 11:43:04.855] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:43:04.876] STM32 |  -> 0
[2026-07-08 11:43:04.884] STM32 | [LINE]: OK
[2026-07-08 11:43:04.935] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:43:04.935] STM32 |  -> 0
[2026-07-08 11:43:04.955] STM32 | [LINE]: OK
[2026-07-08 11:43:04.983] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:43:05.034] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:43:05.034] STM32 |  -> 0
[2026-07-08 11:43:05.055] STM32 | [LINE]: OK
[2026-07-08 11:43:05.074] STM32 | [LINE]: +CSQ: 24,99
[2026-07-08 11:43:05.114] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:43:05.115] STM32 |  -> 0
[2026-07-08 11:43:05.146] STM32 | [LINE]: OK
[2026-07-08 11:43:05.172] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:43:05.224] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:43:05.225] STM32 |  -> 0
[2026-07-08 11:43:05.244] STM32 | [LINE]: OK
[2026-07-08 11:43:05.266] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:43:05.285] STM32 |  -> 0
[2026-07-08 11:43:05.305] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:43:05.325] STM32 | [LINE]: OK
[2026-07-08 11:43:05.345] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:43:05.366] STM32 |  -> 0
[2026-07-08 11:43:05.375] STM32 | [LINE]: OK
[2026-07-08 11:43:05.425] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:43:05.425] STM32 |  -> 0
[2026-07-08 11:43:05.446] STM32 | [LINE]: OK
[2026-07-08 11:43:05.473] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:43:05.524] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:43:05.524] STM32 |  -> 0
[2026-07-08 11:43:05.544] STM32 | [LINE]: OK
[2026-07-08 11:43:05.564] STM32 | [LINE]: +CSQ: 24,99
[2026-07-08 11:43:05.604] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:43:05.604] STM32 |  -> 0
[2026-07-08 11:43:05.637] STM32 | [LINE]: OK
[2026-07-08 11:43:05.662] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:43:05.714] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:43:05.714] STM32 |  -> 0
[2026-07-08 11:43:05.734] STM32 | [LINE]: OK
[2026-07-08 11:43:05.754] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:43:05.796] STM32 | [TX-STATUS] AT+CEREG?
[2026-07-08 11:43:05.796] STM32 |  -> 0
[2026-07-08 11:43:05.816] STM32 | [LINE]: OK
[2026-07-08 11:43:05.844] STM32 | [LINE]: +CEREG: 0,1
[2026-07-08 11:43:05.896] STM32 | [TX-STATUS] AT+CGREG?
[2026-07-08 11:43:05.896] STM32 |  -> 0
[2026-07-08 11:43:05.916] STM32 | [LINE]: OK
[2026-07-08 11:43:05.943] STM32 | [LINE]: +CGREG: 0,1
[2026-07-08 11:43:05.993] STM32 | [TX-STATUS] AT+CTZU=1
[2026-07-08 11:43:05.993] STM32 |  -> 0
[2026-07-08 11:43:06.013] STM32 | [LINE]: OK
[2026-07-08 11:43:06.033] STM32 | [TX-STATUS] AT+CCLK?
[2026-07-08 11:43:06.056] STM32 |  -> 0
[2026-07-08 11:43:06.076] STM32 | [LINE]: OK
[2026-07-08 11:43:06.117] STM32 | [LINE]: +CCLK: "26/07/08,11:43:05-12"
[2026-07-08 11:43:06.168] STM32 | [TX-STATUS] AT+CPSI?
[2026-07-08 11:43:06.169] STM32 |  -> 0
[2026-07-08 11:43:06.188] STM32 | [LINE]: OK
[2026-07-08 11:43:06.269] STM32 | [TX-STATUS] AT+CGDCONT=1,"IP","internet.movistar.org.ar"
[2026-07-08 11:43:06.270] STM32 |  -> 0
[2026-07-08 11:43:06.369] STM32 | [LINE]: +CPSI: LTE,Online,722-07,0xB15C,128268432,65,EUTRAN-BAND4,2000,3,3,20,51
[2026-07-08 11:43:06.385] STM32 | [LINE]: OK
[2026-07-08 11:43:06.437] STM32 | [TX-STATUS] AT+NETOPEN
[2026-07-08 11:43:06.437] STM32 |  -> 0
[2026-07-08 11:43:06.456] STM32 | [LINE]: OK
[2026-07-08 11:43:06.488] STM32 | [LINE]: OK
[2026-07-08 11:43:06.609] STM32 | [LINE]: +NETOPEN: 0
[2026-07-08 11:43:06.704] STM32 | [TIME 23914 ms] [DNS] IP estatica -> 190.111.217.188
[2026-07-08 11:43:06.724] STM32 | [TX-STATUS] AT+IPADDR
[2026-07-08 11:43:06.733] STM32 |  -> 0
[2026-07-08 11:43:06.775] STM32 | [LINE]: +IPADDR: 10.43.187.29
[2026-07-08 11:43:06.798] STM32 | [LINE]: OK
[2026-07-08 11:43:08.940] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:43:26.925] STM32 | [TX-STATUS] AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:43:27.017] STM32 |  -> 0[TIME 44213 ms] [CIPOPEN] AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:43:29.941] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:43:50.852] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:43:52.108] STM32 | [TIME 69318 ms] [CIPOPEN] TIMEOUT esperando respuesta (25s)
[2026-07-08 11:43:52.150] STM32 | [TX-STATUS] AT+CIPCLOSE=0
[2026-07-08 11:43:52.151] STM32 |  -> 0
[2026-07-08 11:44:00.267] STM32 | [TIME 77437 ms] [CIPOPEN] Reintento: AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:44:00.327] STM32 | [TX-STATUS] AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:44:00.653] STM32 |  -> 0
[2026-07-08 11:44:00.663] HB    | @@HB[2800][0x02][0x18][0xFE][0x00][0x18]
[2026-07-08 11:44:21.865] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:44:25.425] STM32 | [TIME 102633 ms] [CIPOPEN] TIMEOUT esperando respuesta (25s)
[2026-07-08 11:44:25.465] STM32 | [TX-STATUS] AT+CIPCLOSE=0
[2026-07-08 11:44:25.465] STM32 |  -> 0
[2026-07-08 11:44:33.646] STM32 | [TIME 110754 ms] [CIPOPEN] Reintento: AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0[TX-STATUS] AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:44:33.971] STM32 |  -> 0
[2026-07-08 11:44:42.875] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:44:58.743] STM32 | [TIME 135950 ms] [CIPOPEN] TIMEOUT esperando respuesta (25s)
[2026-07-08 11:44:58.783] STM32 | [TX-STATUS] AT+CIPCLOSE=0
[2026-07-08 11:44:58.784] STM32 |  -> 0
[2026-07-08 11:45:00.590] HB    | @@HB[2800][0x02][0x18][0xFE][0x00][0x18]
[2026-07-08 11:45:06.964] STM32 | [TIME 144071 ms] [CIPOPEN] Reintento: AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0[TX-STATUS] AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:45:07.289] STM32 |  -> 0
[2026-07-08 11:45:21.887] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:45:32.061] STM32 | [TIME 169267 ms] [CIPOPEN] TIMEOUT esperando respuesta (25s)
[2026-07-08 11:45:32.102] STM32 | [TX-STATUS] AT+CIPCLOSE=0
[2026-07-08 11:45:32.102] STM32 |  -> 0
[2026-07-08 11:45:40.282] STM32 | [TIME 177388 ms] [CIPOPEN] Reintento: AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0[TX-STATUS] AT+CIPOPEN=0,"UDP","190.111.217.188",57777,0
[2026-07-08 11:45:40.608] STM32 |  -> 0
[2026-07-08 11:45:42.892] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:46:00.612] HB    | @@HB[2800][0x02][0x18][0xFE][0x00][0x18]
[2026-07-08 11:46:05.379] STM32 | [TIME 202584 ms] [CIPOPEN] TIMEOUT esperando respuesta (25s)
[2026-07-08 11:46:05.419] STM32 | [TX-STATUS] AT+CIPCLOSE=0
[2026-07-08 11:46:05.420] STM32 |  -> 0
[2026-07-08 11:46:13.456] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:46:13.457] STM32 |  -> 0
[2026-07-08 11:46:21.909] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:46:23.004] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:46:23.005] STM32 |  -> 0
[2026-07-08 11:46:32.552] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:46:32.553] STM32 |  -> 0
[2026-07-08 11:46:42.101] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:46:42.102] STM32 |  -> 0
[2026-07-08 11:46:42.916] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:46:51.649] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:46:51.649] STM32 |  -> 0
[2026-07-08 11:47:00.634] HB    | @@HB[2800][0x02][0x18][0xFE][0x00][0x18]
[2026-07-08 11:47:01.198] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:01.199] STM32 |  -> 0
[2026-07-08 11:47:10.745] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:10.746] STM32 |  -> 0
[2026-07-08 11:47:20.294] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:20.295] STM32 |  -> 0
[2026-07-08 11:47:21.935] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:47:29.842] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:29.843] STM32 |  -> 0
[2026-07-08 11:47:39.391] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:39.392] STM32 |  -> 0
[2026-07-08 11:47:42.940] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:47:48.938] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:48.939] STM32 |  -> 0
[2026-07-08 11:47:58.487] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:47:58.488] STM32 |  -> 0
[2026-07-08 11:48:00.652] HB    | @@HB[2800][0x02][0x18][0xFE][0x00][0x18]
[2026-07-08 11:48:08.035] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:48:08.035] STM32 |  -> 0
[2026-07-08 11:48:17.584] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:48:17.585] STM32 |  -> 0
[2026-07-08 11:48:21.952] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:48:27.132] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:48:27.132] STM32 |  -> 0
[2026-07-08 11:48:36.680] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:48:36.681] STM32 |  -> 0
[2026-07-08 11:48:42.858] RAW   | (sin encuadre) HEX[06]  ASCII[]
[2026-07-08 11:48:46.228] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:48:46.229] STM32 |  -> 0
[2026-07-08 11:48:49.184] STM32 | Reset: PIN (NRST externo)
[2026-07-08 11:48:49.225] STM32 | Black Pill Iniciada
[2026-07-08 11:48:49.226] STM32 | EEPROM OK
[2026-07-08 11:48:53.257] STM32 | [BRIDGE] USB CDC listo
[2026-07-08 11:48:53.529] STM32 | [LINE]: *ATREADY: 1
[2026-07-08 11:48:53.861] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:48:54.577] STM32 | [LINE]: SMS DONE
[2026-07-08 11:48:59.624] STM32 | [LINE]: +CGEV: EPS PDN ACT 1
[2026-07-08 11:48:59.701] STM32 | [TIME 10434 ms] [URC]: +CGEV: EPS PDN ACT 1
[2026-07-08 11:48:59.721] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:48:59.732] STM32 |  -> 0
[2026-07-08 11:48:59.848] STM32 | [LINE]: ATE0
[2026-07-08 11:48:59.869] STM32 | [LINE]: OK
[2026-07-08 11:48:59.912] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:48:59.912] STM32 |  -> 0
[2026-07-08 11:48:59.927] STM32 | [LINE]: OK
[2026-07-08 11:48:59.983] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:48:59.983] STM32 |  -> 0
[2026-07-08 11:49:00.013] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:00.065] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:00.065] STM32 |  -> 0
[2026-07-08 11:49:00.085] STM32 | [LINE]: OK
[2026-07-08 11:49:00.105] STM32 | [LINE]: +CSQ: 26,99
[2026-07-08 11:49:00.145] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:00.145] STM32 |  -> 0
[2026-07-08 11:49:00.176] STM32 | [LINE]: OK
[2026-07-08 11:49:00.201] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:00.254] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:00.254] STM32 |  -> 0
[2026-07-08 11:49:00.276] STM32 | [LINE]: OK
[2026-07-08 11:49:00.294] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:00.314] STM32 |  -> 0
[2026-07-08 11:49:00.334] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:00.354] STM32 | [LINE]: OK
[2026-07-08 11:49:00.374] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:00.396] STM32 |  -> 0
[2026-07-08 11:49:00.404] STM32 | [LINE]: OK
[2026-07-08 11:49:00.456] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:00.456] STM32 |  -> 0
[2026-07-08 11:49:00.476] STM32 | [LINE]: OK
[2026-07-08 11:49:00.503] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:00.555] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:00.556] STM32 |  -> 0
[2026-07-08 11:49:00.575] STM32 | [LINE]: OK
[2026-07-08 11:49:00.576] HB    | @@HB[2800][0x02][0x18][0xFE][0x00][0x18]
[2026-07-08 11:49:00.595] STM32 | [LINE]: +CSQ: 26,99
[2026-07-08 11:49:00.635] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:00.635] STM32 |  -> 0
[2026-07-08 11:49:00.665] ACK   | 0x06 (STM32) -> reenviado a central de alarmas (USB0)
[2026-07-08 11:49:00.691] STM32 | [RS232-ACK] enviado, status=0
[2026-07-08 11:49:00.722] STM32 | [LINE]: OK
[2026-07-08 11:49:00.747] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:00.799] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:00.800] STM32 |  -> 0
[2026-07-08 11:49:00.819] STM32 | [LINE]: OK
[2026-07-08 11:49:00.839] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:00.860] STM32 |  -> 0
[2026-07-08 11:49:00.880] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:00.900] STM32 | [LINE]: OK
[2026-07-08 11:49:00.920] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:00.941] STM32 |  -> 0
[2026-07-08 11:49:00.950] STM32 | [LINE]: OK
[2026-07-08 11:49:01.002] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:01.002] STM32 |  -> 0
[2026-07-08 11:49:01.022] STM32 | [LINE]: OK
[2026-07-08 11:49:01.049] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:01.101] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:01.101] STM32 |  -> 0
[2026-07-08 11:49:01.121] STM32 | [LINE]: OK
[2026-07-08 11:49:01.141] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:01.181] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:01.181] STM32 |  -> 0
[2026-07-08 11:49:01.213] STM32 | [LINE]: OK
[2026-07-08 11:49:01.238] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:01.291] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:01.291] STM32 |  -> 0
[2026-07-08 11:49:01.311] STM32 | [LINE]: OK
[2026-07-08 11:49:01.332] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:01.351] STM32 |  -> 0
[2026-07-08 11:49:01.372] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:01.392] STM32 | [LINE]: OK
[2026-07-08 11:49:01.412] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:01.433] STM32 |  -> 0
[2026-07-08 11:49:01.442] STM32 | [LINE]: OK
[2026-07-08 11:49:01.492] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:01.493] STM32 |  -> 0
[2026-07-08 11:49:01.513] STM32 | [LINE]: OK
[2026-07-08 11:49:01.541] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:01.591] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:01.591] STM32 |  -> 0
[2026-07-08 11:49:01.611] STM32 | [LINE]: OK
[2026-07-08 11:49:01.631] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:01.671] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:01.671] STM32 |  -> 0
[2026-07-08 11:49:01.703] STM32 | [LINE]: OK
[2026-07-08 11:49:01.728] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:01.781] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:01.781] STM32 |  -> 0
[2026-07-08 11:49:01.801] STM32 | [LINE]: OK
[2026-07-08 11:49:01.821] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:01.841] STM32 |  -> 0
[2026-07-08 11:49:01.861] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:01.881] STM32 | [LINE]: OK
[2026-07-08 11:49:01.902] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:01.923] STM32 |  -> 0
[2026-07-08 11:49:01.931] STM32 | [LINE]: OK
[2026-07-08 11:49:01.983] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:01.983] STM32 |  -> 0
[2026-07-08 11:49:02.003] STM32 | [LINE]: OK
[2026-07-08 11:49:02.030] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:02.081] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:02.081] STM32 |  -> 0
[2026-07-08 11:49:02.101] STM32 | [LINE]: OK
[2026-07-08 11:49:02.121] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:02.161] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:02.161] STM32 |  -> 0
[2026-07-08 11:49:02.193] STM32 | [LINE]: OK
[2026-07-08 11:49:02.218] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:02.271] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:02.271] STM32 |  -> 0
[2026-07-08 11:49:02.291] STM32 | [LINE]: OK
[2026-07-08 11:49:02.311] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:02.331] STM32 |  -> 0
[2026-07-08 11:49:02.351] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:02.371] STM32 | [LINE]: OK
[2026-07-08 11:49:02.391] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:02.412] STM32 |  -> 0
[2026-07-08 11:49:02.421] STM32 | [LINE]: OK
[2026-07-08 11:49:02.472] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:02.473] STM32 |  -> 0
[2026-07-08 11:49:02.493] STM32 | [LINE]: OK
[2026-07-08 11:49:02.521] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:02.571] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:02.571] STM32 |  -> 0
[2026-07-08 11:49:02.591] STM32 | [LINE]: OK
[2026-07-08 11:49:02.611] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:02.651] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:02.651] STM32 |  -> 0
[2026-07-08 11:49:02.683] STM32 | [LINE]: OK
[2026-07-08 11:49:02.708] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:02.760] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:02.760] STM32 |  -> 0
[2026-07-08 11:49:02.780] STM32 | [LINE]: OK
[2026-07-08 11:49:02.800] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:02.821] STM32 |  -> 0
[2026-07-08 11:49:02.841] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:02.861] STM32 | [LINE]: OK
[2026-07-08 11:49:02.881] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:02.902] STM32 |  -> 0
[2026-07-08 11:49:02.910] STM32 | [LINE]: OK
[2026-07-08 11:49:02.962] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:02.962] STM32 |  -> 0
[2026-07-08 11:49:02.982] STM32 | [LINE]: OK
[2026-07-08 11:49:03.010] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:03.061] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:03.061] STM32 |  -> 0
[2026-07-08 11:49:03.081] STM32 | [LINE]: OK
[2026-07-08 11:49:03.101] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:03.141] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:03.141] STM32 |  -> 0
[2026-07-08 11:49:03.172] STM32 | [LINE]: OK
[2026-07-08 11:49:03.197] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:03.249] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:03.249] STM32 |  -> 0
[2026-07-08 11:49:03.269] STM32 | [LINE]: OK
[2026-07-08 11:49:03.289] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:03.310] STM32 |  -> 0
[2026-07-08 11:49:03.330] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:03.350] STM32 | [LINE]: OK
[2026-07-08 11:49:03.370] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:03.391] STM32 |  -> 0
[2026-07-08 11:49:03.399] STM32 | [LINE]: OK
[2026-07-08 11:49:03.451] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:03.451] STM32 |  -> 0
[2026-07-08 11:49:03.471] STM32 | [LINE]: OK
[2026-07-08 11:49:03.499] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:03.550] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:03.550] STM32 |  -> 0
[2026-07-08 11:49:03.571] STM32 | [LINE]: OK
[2026-07-08 11:49:03.591] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:03.630] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:03.631] STM32 |  -> 0
[2026-07-08 11:49:03.662] STM32 | [LINE]: OK
[2026-07-08 11:49:03.687] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:03.739] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:03.739] STM32 |  -> 0
[2026-07-08 11:49:03.759] STM32 | [LINE]: OK
[2026-07-08 11:49:03.779] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:03.800] STM32 |  -> 0
[2026-07-08 11:49:03.820] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:03.840] STM32 | [LINE]: OK
[2026-07-08 11:49:03.860] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:03.881] STM32 |  -> 0
[2026-07-08 11:49:03.890] STM32 | [LINE]: OK
[2026-07-08 11:49:03.941] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:03.941] STM32 |  -> 0
[2026-07-08 11:49:03.961] STM32 | [LINE]: OK
[2026-07-08 11:49:03.988] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:04.040] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:04.040] STM32 |  -> 0
[2026-07-08 11:49:04.061] STM32 | [LINE]: OK
[2026-07-08 11:49:04.081] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:04.120] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:04.120] STM32 |  -> 0
[2026-07-08 11:49:04.152] STM32 | [LINE]: OK
[2026-07-08 11:49:04.177] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:04.229] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:04.229] STM32 |  -> 0
[2026-07-08 11:49:04.249] STM32 | [LINE]: OK
[2026-07-08 11:49:04.269] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:04.290] STM32 |  -> 0
[2026-07-08 11:49:04.310] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:04.330] STM32 | [LINE]: OK
[2026-07-08 11:49:04.350] STM32 | [TX-STATUS] AT+CMEE=2
[2026-07-08 11:49:04.371] STM32 |  -> 0
[2026-07-08 11:49:04.380] STM32 | [LINE]: OK
[2026-07-08 11:49:04.430] STM32 | [TX-STATUS] AT+CPIN?
[2026-07-08 11:49:04.430] STM32 |  -> 0
[2026-07-08 11:49:04.451] STM32 | [LINE]: OK
[2026-07-08 11:49:04.478] STM32 | [LINE]: +CPIN: READY
[2026-07-08 11:49:04.529] STM32 | [TX-STATUS] AT+CSQ
[2026-07-08 11:49:04.529] STM32 |  -> 0
[2026-07-08 11:49:04.554] STM32 | [LINE]: OK
[2026-07-08 11:49:04.569] STM32 | [LINE]: +CSQ: 25,99
[2026-07-08 11:49:04.609] STM32 | [TX-STATUS] AT+CFUN?
[2026-07-08 11:49:04.609] STM32 |  -> 0
[2026-07-08 11:49:04.642] STM32 | [LINE]: OK
[2026-07-08 11:49:04.668] STM32 | [LINE]: +CFUN: 1
[2026-07-08 11:49:04.719] STM32 | [TX-STATUS] AT+CREG?
[2026-07-08 11:49:04.719] STM32 |  -> 0
[2026-07-08 11:49:04.739] STM32 | [LINE]: OK
[2026-07-08 11:49:04.759] STM32 | [TX-STATUS] ATE0
[2026-07-08 11:49:04.779] STM32 |  -> 0
[2026-07-08 11:49:04.800] STM32 | [LINE]: +CREG: 0,1
[2026-07-08 11:49:04.820] STM32 | [LINE]: OK
